Row ID,Order ID,Order Priority,Order Quantity,Sales,Discount,Ship Mode,Profit,Unit Price,Shipping Cost,Province,Region,Customer Segment,Product Category,Product Sub-Category,Product Container,Product Base Margin,Order Date,Customer Name,Product Name,Ship Date
5553.0,39331.0,High,23.0,149.4,0.06,Express Air,-126.05,5.81,8.49,Manitoba,Prarie,Home Office,Office Supplies,Binders and Binder Accessories,Small Box,0.39,9/13/2011,Gene McClure,Fellowes Black Plastic Comb Bindings,9/14/2011
5565.0,39399.0,Medium,28.0,303.97,0.1,Regular Air,23.3,10.98,5.14,Manitoba,Prarie,Home Office,Office Supplies,Binders and Binder Accessories,Small Box,0.36,12/17/2012,Sanjit Engle,GBC Imprintable Covers,12/19/2012
5634.0,39876.0,High,43.0,16269.82,0.08,Regular Air,7050.33,387.99,19.99,Manitoba,Prarie,Consumer,Office Supplies,Binders and Binder Accessories,Small Box,0.38,4/13/2012,Jill Stevenson,Fellowes PB300 Plastic Comb Binding Machine,4/15/2012
5635.0,39876.0,High,46.0,876.59,0.05,Regular Air,233.6,18.99,5.23,Manitoba,Prarie,Consumer,Office Supplies,Binders and Binder Accessories,Small Box,0.37,4/13/2012,Jill Stevenson,Poly Designer Cover & Back,4/15/2012
5636.0,39876.0,High,41.0,5000.87,0.04,Delivery Truck,-593.23,124.49,51.94,Manitoba,Prarie,Consumer,Furniture,Tables,Jumbo Box,0.63,4/13/2012,Jill Stevenson,Bevis 36 x 72 Conference Tables,4/15/2012
5657.0,40032.0,Low,9.0,23300.12,0.06,Delivery Truck,-217.47,2550.14,29.7,Manitoba,Prarie,Small Business,Technology,Office Machines,Jumbo Drum,0.57,11/30/2012,Michael Oakman,Epson DFX-8500 Dot Matrix Printer,12/7/2012
5696.0,40261.0,Critical,36.0,331.37,0.03,Express Air,-172.17,9.06,9.86,Manitoba,Prarie,Corporate,Office Supplies,Paper,Small Box,0.4,11/4/2009,Evan Bailliet,Southworth 25% Cotton Linen-Finish Paper & Envelopes,11/6/2009
5697.0,40261.0,Critical,26.0,78.03,0.05,Regular Air,0.51,2.94,1.05,Manitoba,Prarie,Corporate,Office Supplies,Pens & Art Supplies,Wrap Bag,0.58,11/4/2009,Evan Bailliet,Newell 332,11/6/2009
5734.0,40706.0,Medium,40.0,111.04,0.08,Express Air,45.1,2.61,0.5,Manitoba,Prarie,Home Office,Office Supplies,Labels,Small Box,0.39,1/21/2012,Nora Pelletier,Avery 494,1/22/2012
5736.0,40708.0,Not Specified,15.0,103.55,0.03,Regular Air,19.59,6.68,1.5,Manitoba,Prarie,Corporate,Office Supplies,Pens & Art Supplies,Wrap Bag,0.48,10/12/2009,Toby Knight,Sanford Liquid Accent Highlighters,10/13/2009
5772.0,40964.0,Critical,40.0,301.12,0.0,Regular Air,-206.05,6.84,8.37,Manitoba,Prarie,Corporate,Office Supplies,"Scissors, Rulers and Trimmers",Small Pack,0.58,5/23/2011,Nick Radford,"Acme Design Line 8"" Stainless Steel Bent Scissors w/Champagne Handles, 3-1/8"" Cut",5/26/2011
5952.0,42243.0,Medium,42.0,1876.09,0.02,Regular Air,809.74,43.41,2.99,Manitoba,Prarie,Small Business,Office Supplies,Binders and Binder Accessories,Small Box,0.39,3/11/2012,Phillip Flathmann,Satellite Sectional Post Binders,3/13/2012
5953.0,42243.0,Medium,19.0,145.26,0.05,Regular Air,-35.75,7.35,5.96,Manitoba,Prarie,Small Business,Office Supplies,Paper,Small Box,0.38,3/11/2012,Phillip Flathmann,"1/4 Fold Party Design Invitations & White Envelopes, 24 8-1/2"" X 11"" Cards, 25 Env./Pack",3/13/2012
5987.0,42437.0,Critical,43.0,19461.8,0.06,Delivery Truck,7752.01,449.99,49.0,Manitoba,Prarie,Corporate,Technology,Copiers and Fax,Jumbo Drum,0.38,3/5/2012,Denny Joy,Canon PC940 Copier,3/7/2012
5988.0,42437.0,Critical,14.0,313.85,0.03,Regular Air,-31.37,21.38,8.99,Manitoba,Prarie,Corporate,Office Supplies,Pens & Art Supplies,Small Pack,0.59,3/5/2012,Denny Joy,Boston 1730 StandUp Electric Pencil Sharpener,3/6/2012
6051.0,42887.0,Medium,3.0,35.68,0.01,Regular Air,-11.43,9.78,5.76,Manitoba,Prarie,Consumer,Office Supplies,Envelopes,Small Box,0.35,6/10/2012,Tracy Collins,"Staples #10 Laser & Inkjet Envelopes, 4 1/8"" x 9 1/2"", 100/Box",6/11/2012
6052.0,42887.0,Medium,11.0,234.76,0.04,Regular Air,-45.65,21.38,8.99,Manitoba,Prarie,Consumer,Office Supplies,Pens & Art Supplies,Small Pack,0.59,6/10/2012,Tracy Collins,Boston 1730 StandUp Electric Pencil Sharpener,6/12/2012
6053.0,42887.0,Medium,3.0,498.49,0.01,Delivery Truck,-251.41,145.98,51.92,Manitoba,Prarie,Consumer,Furniture,Tables,Jumbo Box,0.69,6/10/2012,Tracy Collins,Bevis Rectangular Conference Tables,6/12/2012
6088.0,43137.0,High,40.0,6069.05,0.05,Regular Air,1816.71,155.06,7.07,Manitoba,Prarie,Consumer,Office Supplies,Storage & Organization,Small Box,0.59,2/26/2011,Linda Southworth,"Dual Level, Single-Width Filing Carts",2/27/2011
6151.0,43554.0,Critical,9.0,34.18,0.06,Regular Air,-5.46,3.6,2.2,Manitoba,Prarie,Consumer,Office Supplies,Paper,Wrap Bag,0.39,10/30/2009,Rachel Payne,"Telephone Message Books with Fax/Mobile Section, 4 1/4"" x 6""",11/2/2009
6178.0,43782.0,Medium,27.0,194.35,0.0,Regular Air,30.88,6.75,2.99,Manitoba,Prarie,Consumer,Office Supplies,Binders and Binder Accessories,Small Box,0.35,11/13/2010,Rick Bensley,Wilson Jones DublLock D-Ring Binders,11/15/2010
6195.0,43904.0,Not Specified,43.0,413.83,0.08,Regular Air,111.74,10.01,1.99,Manitoba,Prarie,Small Business,Technology,Computer Peripherals,Small Pack,0.41,5/1/2010,Michael Oakman,TDK 4.7GB DVD-R,5/3/2010
6196.0,43904.0,Not Specified,30.0,3339.65,0.01,Regular Air,788.51,125.99,7.69,Manitoba,Prarie,Small Business,Technology,Telephones and Communication,Small Box,0.58,5/1/2010,Michael Oakman,Timeport L7089,5/2/2010
6197.0,43906.0,High,50.0,3601.07,0.04,Regular Air,174.8,73.98,14.52,Manitoba,Prarie,Corporate,Technology,Computer Peripherals,Small Box,0.65,2/8/2012,Valerie Dominguez,Keytronic French Keyboard,2/9/2012
6221.0,44064.0,Medium,43.0,468.48,0.07,Express Air,-213.49,11.34,11.25,Manitoba,Prarie,Consumer,Office Supplies,Paper,Small Box,0.36,3/3/2010,Theresa Swint,Staples 1 Part Blank Computer Paper,3/5/2010
6222.0,44064.0,Medium,23.0,284.14,0.05,Regular Air,-104.18,11.66,8.99,Manitoba,Prarie,Consumer,Office Supplies,Pens & Art Supplies,Small Pack,0.59,3/3/2010,Theresa Swint,Boston 16765 Mini Stand Up Battery Pencil Sharpener,3/6/2010
6240.0,44224.0,High,32.0,198.7,0.1,Regular Air,-62.13,6.48,2.74,Manitoba,Prarie,Corporate,Technology,Computer Peripherals,Small Pack,0.71,8/9/2010,Natalie Webber,"Sony MFD2HD Formatted Diskettes, 10/Pack",8/10/2010
6264.0,44325.0,Medium,44.0,951.33,0.0,Regular Air,-60.66,20.28,14.39,Manitoba,Prarie,Corporate,Furniture,Office Furnishings,Small Box,0.47,2/10/2009,Maribeth Schnelling,"Career Cubicle Clock, 8 1/4"", Black",2/12/2009
6274.0,44422.0,Medium,1.0,15.72,0.0,Regular Air,-6.1,10.89,4.5,Manitoba,Prarie,Corporate,Office Supplies,Appliances,Small Box,0.59,4/13/2012,Thais Sissman,Belkin 6 Outlet Metallic Surge Strip,4/15/2012
6275.0,44422.0,Medium,36.0,313.83,0.08,Regular Air,56.78,8.69,2.99,Manitoba,Prarie,Corporate,Office Supplies,Binders and Binder Accessories,Small Box,0.39,4/13/2012,Thais Sissman,"Cardinal Slant-D Ring Binder, Heavy Gauge Vinyl",4/15/2012
6276.0,44422.0,Medium,11.0,201.5945,0.04,Regular Air,32.31,20.99,0.99,Manitoba,Prarie,Corporate,Technology,Telephones and Communication,Wrap Bag,0.37,4/13/2012,Thais Sissman,Accessory21,4/15/2012
6300.0,44609.0,Low,28.0,525.4,0.08,Regular Air,126.49,19.84,4.1,Manitoba,Prarie,Small Business,Office Supplies,Pens & Art Supplies,Wrap Bag,0.44,6/18/2011,Michael Oakman,Prismacolor Color Pencil Set,6/23/2011
6301.0,44609.0,Low,37.0,61.77,0.04,Express Air,12.65,1.48,0.7,Manitoba,Prarie,Small Business,Office Supplies,Rubber Bands,Wrap Bag,0.37,6/18/2011,Michael Oakman,Binder Clips by OIC,6/22/2011
6339.0,44935.0,High,37.0,99.65,0.01,Regular Air,27.0,2.62,0.8,Manitoba,Prarie,Consumer,Office Supplies,Rubber Bands,Wrap Bag,0.39,11/17/2010,Arthur Gainer,Staples Metal Binder Clips,11/20/2010
6361.0,45127.0,Medium,10.0,14.15,0.1,Regular Air,-1.29,1.48,0.7,Manitoba,Prarie,Consumer,Office Supplies,Rubber Bands,Wrap Bag,0.37,12/30/2012,Theresa Swint,Binder Clips by OIC,12/30/2012
6398.0,45413.0,High,18.0,85.74,0.03,Regular Air,-73.57,4.38,6.21,Manitoba,Prarie,Small Business,Office Supplies,Binders and Binder Accessories,Small Box,0.37,6/8/2010,Eric Barreto,Acco 3-Hole Punch,6/9/2010
6399.0,45413.0,High,17.0,2031.98,0.05,Regular Air,778.6,120.98,9.07,Manitoba,Prarie,Small Business,Office Supplies,Binders and Binder Accessories,Small Box,0.35,6/8/2010,Eric Barreto,GBC VeloBinder Electric Binding Machine,6/9/2010
6400.0,45413.0,High,24.0,131.94,0.04,Regular Air,2.32,5.28,2.99,Manitoba,Prarie,Small Business,Office Supplies,Binders and Binder Accessories,Small Box,0.37,6/8/2010,Eric Barreto,"Wilson Jones 1"" Hanging DublLock Ring Binders",6/8/2010
6412.0,45571.0,Medium,43.0,528.53,0.05,Regular Air,-7.24,12.21,4.81,Manitoba,Prarie,Consumer,Office Supplies,Storage & Organization,Small Box,0.58,9/23/2012,Rick Bensley,Portable Personal File Box,9/24/2012
6413.0,45571.0,Medium,47.0,5975.0495,0.06,Regular Air,1417.23,155.99,8.99,Manitoba,Prarie,Consumer,Technology,Telephones and Communication,Small Box,0.58,9/23/2012,Rick Bensley,LX 788,9/25/2012
6414.0,45571.0,Medium,44.0,720.52,0.1,Regular Air,-36.79,17.98,8.51,Manitoba,Prarie,Consumer,Technology,Office Machines,Medium Box,0.4,9/23/2012,Rick Bensley,Canon P1-DHIII Palm Printing Calculator,9/25/2012
6416.0,45575.0,Critical,46.0,3849.17,0.06,Regular Air,1982.78,83.98,5.01,Manitoba,Prarie,Small Business,Office Supplies,Envelopes,Small Box,0.38,4/12/2012,Eric Barreto,Ames Color-File Green Diamond Border X-ray Mailers,4/12/2012
6442.0,45794.0,Critical,28.0,1208.35,0.0,Regular Air,145.54,39.99,10.25,Manitoba,Prarie,Consumer,Technology,Computer Peripherals,Small Box,0.55,9/24/2011,Rick Bensley,Zoom V.92 V.44 PCI Internal Controllerless FaxModem,9/26/2011
6445.0,45860.0,Low,12.0,69.97,0.01,Regular Air,24.25,5.43,0.95,Manitoba,Prarie,Consumer,Office Supplies,Paper,Wrap Bag,0.36,8/12/2012,Matthew Clasen,"Wirebound Message Book, 4 per Page",8/12/2012
6464.0,46021.0,High,1.0,199.48,0.08,Delivery Truck,-120.24,170.98,35.89,Manitoba,Prarie,Small Business,Furniture,Bookcases,Jumbo Box,0.66,3/2/2009,Theresa Swint,"Rush Hierlooms Collection 1"" Thick Stackable Bookcases",3/4/2009
6483.0,46147.0,Critical,37.0,925.8,0.01,Regular Air,30.69,24.92,12.98,Manitoba,Prarie,Corporate,Office Supplies,Binders and Binder Accessories,Small Box,0.39,1/15/2011,Mick Crebagga,GBC Standard Therm-A-Bind Covers,1/17/2011
6484.0,46147.0,Critical,39.0,282.48,0.08,Express Air,-87.01,7.1,6.05,Manitoba,Prarie,Corporate,Office Supplies,Binders and Binder Accessories,Small Box,0.39,1/15/2011,Mick Crebagga,"Wilson Jones Hanging View Binder, White, 1""",1/17/2011
6485.0,46147.0,Critical,12.0,6502.46,0.09,Delivery Truck,261.66,550.98,64.59,Manitoba,Prarie,Corporate,Furniture,Tables,Jumbo Box,0.66,1/15/2011,Mick Crebagga,"Chromcraft Bull-Nose Wood 48"" x 96"" Rectangular Conference Tables",1/17/2011
6490.0,46211.0,Low,47.0,1243.52,0.08,Regular Air,360.94,26.48,6.93,Manitoba,Prarie,Home Office,Furniture,Office Furnishings,Small Box,0.49,6/11/2010,Gary Hwang,DAX Natural Wood-Tone Poster Frame,6/18/2010
6493.0,46241.0,Not Specified,34.0,1932.58,0.1,Regular Air,356.48,62.18,10.84,Manitoba,Prarie,Consumer,Furniture,Office Furnishings,Medium Box,0.63,3/14/2009,Thea Hudgings,Deflect-o Glass Clear Studded Chair Mats,3/16/2009
6497.0,46244.0,Medium,10.0,601.57,0.09,Delivery Truck,-247.25,60.98,30.0,Manitoba,Prarie,Consumer,Furniture,Chairs & Chairmats,Jumbo Drum,0.7,7/2/2009,Arthur Gainer,Novimex Fabric Task Chair,7/3/2009
6498.0,46244.0,Medium,9.0,157.42,0.05,Regular Air,-18.68,17.48,1.99,Manitoba,Prarie,Consumer,Technology,Computer Peripherals,Small Pack,0.45,7/2/2009,Arthur Gainer,"Maxell Pro 80 Minute CD-R, 10/Pack",7/4/2009
6501.0,46305.0,Low,30.0,299.66,0.08,Regular Air,-18.25,10.44,5.75,Manitoba,Prarie,Consumer,Office Supplies,Binders and Binder Accessories,Small Box,0.39,7/30/2011,Sue Ann Reed,"Avery 3 1/2"" Diskette Storage Pages, 10/Pack",8/3/2011
6514.0,46372.0,High,7.0,375.57,0.02,Regular Air,12.71,52.4,16.11,Manitoba,Prarie,Consumer,Office Supplies,Binders and Binder Accessories,Small Box,0.39,2/26/2011,Tanja Norvell,Ibico Laser Imprintable Binding System Covers,2/26/2011
6515.0,46372.0,High,15.0,81.97,0.07,Regular Air,-81.33,4.98,8.33,Manitoba,Prarie,Consumer,Office Supplies,Paper,Small Box,0.38,2/26/2011,Tanja Norvell,Xerox 198,2/27/2011
6562.0,46656.0,High,27.0,636.7,0.1,Regular Air,-29.91,24.92,12.98,Manitoba,Prarie,Corporate,Office Supplies,Binders and Binder Accessories,Small Box,0.39,7/16/2009,Nora Pelletier,GBC Standard Therm-A-Bind Covers,7/17/2009
6567.0,46721.0,Medium,17.0,142.94,0.03,Regular Air,-129.56,7.38,11.51,Manitoba,Prarie,Corporate,Office Supplies,Binders and Binder Accessories,Small Box,0.36,9/13/2009,Nick Radford,GBC Plastic Binding Combs,9/14/2009
6568.0,46721.0,Medium,35.0,240.61,0.05,Regular Air,-133.12,6.48,7.91,Manitoba,Prarie,Corporate,Office Supplies,Paper,Small Box,0.37,9/13/2009,Nick Radford,Xerox 216,9/14/2009
6569.0,46721.0,Medium,17.0,1912.76,0.03,Regular Air,71.56,111.03,8.64,Manitoba,Prarie,Corporate,Office Supplies,Storage & Organization,Small Box,0.78,9/13/2009,Nick Radford,Fellowes Recycled Storage Drawers,9/14/2009
6579.0,46852.0,Not Specified,46.0,1591.89,0.02,Express Air,-117.31,34.98,7.53,Manitoba,Prarie,Small Business,Technology,Computer Peripherals,Small Box,0.76,1/28/2012,Sean Braxton,Fellowes EZ Multi-Media Keyboard,1/30/2012
6580.0,46852.0,Not Specified,44.0,220.07,0.01,Regular Air,-158.42,4.89,4.93,Manitoba,Prarie,Small Business,Technology,Computer Peripherals,Small Pack,0.66,1/28/2012,Sean Braxton,"Maxell 3.5"" DS/HD IBM-Formatted Diskettes, 10/Pack",1/29/2012
6597.0,46949.0,High,37.0,319.39,0.03,Regular Air,-39.33,8.46,3.62,Manitoba,Prarie,Home Office,Technology,Computer Peripherals,Small Pack,0.61,3/7/2010,Mick Crebagga,"Imation 3.5"", RTS 247544 3M 3.5 DSDD, 10/Pack",3/8/2010
6598.0,46951.0,Critical,26.0,2379.3285,0.09,Regular Air,284.59,115.99,5.92,Manitoba,Prarie,Corporate,Technology,Telephones and Communication,Small Box,0.58,11/17/2011,Katherine Ducich,8890,11/18/2011
6614.0,47075.0,Medium,42.0,4346.98,0.05,Delivery Truck,10.22,100.98,35.84,Manitoba,Prarie,Home Office,Furniture,Bookcases,Jumbo Box,0.62,10/17/2011,Mick Crebagga,"Bush Westfield Collection Bookcases, Fully Assembled",10/19/2011
6661.0,47399.0,Low,26.0,145.76,0.0,Regular Air,5.67,5.28,2.99,Manitoba,Prarie,Consumer,Office Supplies,Binders and Binder Accessories,Small Box,0.37,8/1/2012,Rick Bensley,"Wilson Jones 1"" Hanging DublLock Ring Binders",8/1/2012
6673.0,47493.0,Critical,36.0,9757.48,0.07,Delivery Truck,-96.05,270.98,50.0,Manitoba,Prarie,Corporate,Furniture,Chairs & Chairmats,Jumbo Drum,0.77,2/11/2009,Michael Moore,Global Enterprise Series Seating High-Back Swivel/Tilt Chairs,2/13/2009
6708.0,47777.0,Low,13.0,87.91,0.05,Regular Air,-27.91,6.68,5.41,Manitoba,Prarie,Home Office,Office Supplies,Paper,Small Box,0.37,11/25/2012,Tom Zandusky,Xerox 195,11/27/2012
6714.0,47844.0,Critical,41.0,5824.01,0.1,Delivery Truck,-288.68,150.98,30.0,Manitoba,Prarie,Consumer,Furniture,Chairs & Chairmats,Jumbo Drum,0.74,12/12/2010,Tanja Norvell,Novimex Swivel Fabric Task Chair,12/14/2010
6732.0,47941.0,High,15.0,1187.1525,0.03,Regular Air,33.19,95.99,4.9,Manitoba,Prarie,Corporate,Technology,Telephones and Communication,Small Box,0.56,8/8/2009,Evan Bailliet,T60,8/8/2009
6795.0,48423.0,High,49.0,414.11,0.08,Regular Air,-172.32,8.74,8.29,Manitoba,Prarie,Home Office,Office Supplies,Envelopes,Small Box,0.38,10/31/2012,Henia Zydlo,"#10- 4 1/8"" x 9 1/2"" Recycled Envelopes",10/31/2012
6857.0,48837.0,Not Specified,39.0,4799.7885,0.09,Regular Air,1231.89,155.99,3.9,Manitoba,Prarie,Corporate,Technology,Telephones and Communication,Small Box,0.55,7/18/2011,Tanja Norvell,T39m,7/20/2011
6874.0,48993.0,Low,17.0,122.42,0.08,Express Air,-37.04,6.48,6.22,Manitoba,Prarie,Consumer,Office Supplies,Paper,Small Box,0.37,5/31/2012,Russell D'Ascenzo,Xerox 1894,5/31/2012
6889.0,49123.0,High,31.0,305.76,0.1,Regular Air,-22.53,10.44,5.75,Manitoba,Prarie,Corporate,Office Supplies,Binders and Binder Accessories,Small Box,0.39,2/25/2009,Mick Crebagga,"Avery 3 1/2"" Diskette Storage Pages, 10/Pack",2/26/2009
6890.0,49123.0,High,3.0,25.48,0.06,Regular Air,-26.8,8.33,1.99,Manitoba,Prarie,Corporate,Technology,Computer Peripherals,Small Pack,0.52,2/25/2009,Mick Crebagga,"80 Minute Slim Jewel Case CD-R , 10/Pack - Staples",2/26/2009
6903.0,49220.0,Critical,13.0,409.97,0.07,Regular Air,39.36,33.62,3.5,Manitoba,Prarie,Corporate,Office Supplies,Appliances,Small Box,0.59,8/13/2011,Evan Bailliet,Fellowes 8 Outlet Superior Workstation Surge Protector w/o Phone/Fax/Modem Protection,8/14/2011
6925.0,49409.0,High,28.0,1457.78,0.04,Regular Air,68.23,49.99,19.99,Manitoba,Prarie,Consumer,Technology,Computer Peripherals,Small Box,0.45,8/16/2011,Natalie Webber,US Robotics 56K V.92 Internal PCI Faxmodem,8/17/2011
6934.0,49479.0,Medium,46.0,5615.4,0.07,Delivery Truck,1807.16,120.97,26.3,Manitoba,Prarie,Consumer,Technology,Office Machines,Jumbo Drum,0.38,7/27/2011,Victor Price,Canon S750 Color Inkjet Printer,7/29/2011
6943.0,49600.0,Low,33.0,1692.03,0.1,Regular Air,574.44,54.96,10.75,Manitoba,Prarie,Home Office,Office Supplies,Paper,Small Box,0.36,3/7/2011,Troy Blackwell,Xerox 1940,3/12/2011
6998.0,49987.0,High,14.0,242.284,0.03,Regular Air,51.75,20.99,0.99,Manitoba,Prarie,Consumer,Technology,Telephones and Communication,Wrap Bag,0.37,1/19/2011,Tanja Norvell,Accessory21,1/21/2011
7037.0,50242.0,Not Specified,8.0,1391.7645,0.08,Regular Air,-426.07,205.99,8.99,Manitoba,Prarie,Corporate,Technology,Telephones and Communication,Small Box,0.56,7/19/2010,Ross Baird,TimeportP7382,7/21/2010
7039.0,50275.0,Medium,5.0,9704.37,0.03,Express Air,-1565.91,1938.02,13.99,Manitoba,Prarie,Home Office,Technology,Office Machines,Medium Box,0.38,12/5/2009,Gary Hwang,Polycom ViewStation Adapter H323 Videoconferencing Unit,12/6/2009
7040.0,50275.0,Medium,31.0,211.94,0.05,Regular Air,-56.39,6.48,5.84,Manitoba,Prarie,Home Office,Office Supplies,Paper,Small Box,0.37,12/5/2009,Gary Hwang,Xerox 226,12/6/2009
7061.0,50403.0,Not Specified,22.0,142.88,0.08,Regular Air,35.37,6.98,1.6,Manitoba,Prarie,Corporate,Office Supplies,Paper,Wrap Bag,0.38,5/12/2012,Katherine Ducich,"Adams Phone Message Book, Professional, 400 Message Capacity, 5 3/6 x 11",5/13/2012
7065.0,50405.0,Medium,8.0,876.01,0.07,Regular Air,-108.0,111.03,8.64,Manitoba,Prarie,Small Business,Office Supplies,Storage & Organization,Small Box,0.78,7/2/2011,Theresa Swint,Fellowes Recycled Storage Drawers,7/2/2011
7069.0,50464.0,Critical,7.0,105.94,0.07,Regular Air,-13.33,14.45,7.17,Manitoba,Prarie,Corporate,Office Supplies,Binders and Binder Accessories,Small Box,0.38,9/27/2011,Natalie Webber,"Acco Recycled 2"" Capacity Laser Printer Hanging Data Binders",9/30/2011
7070.0,50465.0,Medium,29.0,1337.08,0.1,Regular Air,-953.0,48.91,35.0,Manitoba,Prarie,Small Business,Office Supplies,Storage & Organization,Large Box,0.83,3/11/2011,Thais Sissman,Tennsco Industrial Shelving,3/13/2011
7072.0,50469.0,Not Specified,44.0,839.19,0.0,Regular Air,76.38,17.98,8.51,Manitoba,Prarie,Consumer,Technology,Office Machines,Medium Box,0.4,6/19/2010,Harry Marie,Canon P1-DHIII Palm Printing Calculator,6/20/2010
7118.0,50789.0,Not Specified,23.0,8673.9,0.1,Regular Air,3440.05,387.99,19.99,Manitoba,Prarie,Consumer,Office Supplies,Binders and Binder Accessories,Small Box,0.38,3/12/2011,Tracy Collins,Fellowes PB300 Plastic Comb Binding Machine,3/14/2011
7153.0,51044.0,Low,17.0,155.89,0.1,Regular Air,50.19,9.9,1.39,Manitoba,Prarie,Consumer,Office Supplies,Envelopes,Small Box,0.37,1/18/2012,Linda Southworth,#6 3/4 Gummed Flap White Envelopes,1/18/2012
7154.0,51044.0,Low,26.0,1333.18,0.07,Delivery Truck,120.01,50.98,14.19,Manitoba,Prarie,Consumer,Furniture,Chairs & Chairmats,Jumbo Drum,0.56,1/18/2012,Linda Southworth,"Global Deluxe Stacking Chair, Gray",1/22/2012
7155.0,51044.0,Low,19.0,117.27,0.01,Regular Air,35.45,5.84,0.83,Manitoba,Prarie,Consumer,Office Supplies,Pens & Art Supplies,Wrap Bag,0.49,1/18/2012,Linda Southworth,Avery Hi-Liter Smear-Safe Highlighters,1/25/2012
7193.0,51302.0,Not Specified,44.0,167.55,0.03,Regular Air,-223.5,3.75,7.5,Manitoba,Prarie,Consumer,Office Supplies,Labels,Small Box,0.37,8/24/2011,Tracy Collins,Smead Alpha-Z Color-Coded Name Labels First Letter Starter Set,8/26/2011
7203.0,51392.0,Medium,10.0,254.89,0.09,Regular Air,-106.58,26.31,5.89,Manitoba,Prarie,Small Business,Technology,Computer Peripherals,Small Box,0.75,11/12/2009,Jamie Frazer,"Micro Innovations Micro 3000 Keyboard, Black",11/13/2009
7244.0,51650.0,High,25.0,470.11,0.08,Regular Air,91.09,19.98,5.97,Manitoba,Prarie,Consumer,Office Supplies,Paper,Small Box,0.38,6/1/2011,Rachel Payne,Xerox 1936,6/3/2011
7245.0,51650.0,High,43.0,10854.83,0.08,Delivery Truck,2039.41,270.97,28.06,Manitoba,Prarie,Consumer,Technology,Office Machines,Jumbo Drum,0.56,6/1/2011,Rachel Payne,Epson LQ-570e Dot Matrix Printer,6/3/2011
7246.0,51650.0,High,19.0,51.23,0.1,Regular Air,-5.29,2.94,0.96,Manitoba,Prarie,Consumer,Office Supplies,Pens & Art Supplies,Wrap Bag,0.58,6/1/2011,Rachel Payne,Newell 343,6/3/2011
7247.0,51652.0,Not Specified,37.0,195.51,0.03,Express Air,95.56,4.98,0.49,Manitoba,Prarie,Home Office,Office Supplies,Labels,Small Box,0.39,4/9/2011,Rachel Payne,Avery White Multi-Purpose Labels,4/11/2011
7248.0,51652.0,Not Specified,38.0,4992.63,0.07,Express Air,44.13,140.85,19.99,Manitoba,Prarie,Home Office,Office Supplies,Storage & Organization,Small Box,0.73,4/9/2011,Rachel Payne,"Fellowes Strictly Business Drawer File, Letter/Legal Size",4/10/2011
7272.0,51876.0,Critical,2.0,95.0555,0.1,Regular Air,-298.17,55.99,5.0,Manitoba,Prarie,Consumer,Technology,Telephones and Communication,Small Pack,0.83,3/6/2012,Victor Price,Accessory36,3/7/2012
7304.0,52070.0,Not Specified,29.0,67.97,0.06,Regular Air,-109.94,2.28,5.2,Manitoba,Prarie,Corporate,Office Supplies,Pens & Art Supplies,Wrap Bag,0.41,12/1/2009,Natalie Webber,"Binney & Smith inkTank Erasable Pocket Highlighter, Chisel Tip, Yellow",12/3/2009
7313.0,52160.0,Critical,5.0,15.6,0.09,Express Air,1.67,2.18,0.78,Manitoba,Prarie,Corporate,Office Supplies,Rubber Bands,Wrap Bag,0.52,7/3/2011,Jack Garza,Stockwell Push Pins,7/6/2011
7314.0,52160.0,Critical,6.0,631.499,0.09,Regular Air,-403.02,125.99,8.08,Manitoba,Prarie,Corporate,Technology,Telephones and Communication,Small Box,0.57,7/3/2011,Jack Garza,M3682,7/5/2011
7333.0,52258.0,Low,5.0,63.85,0.04,Regular Air,40.44,12.22,2.85,Manitoba,Prarie,Small Business,Furniture,Office Furnishings,Small Pack,0.55,2/10/2009,Thais Sissman,Aluminum Document Frame,2/17/2009
7378.0,52608.0,Low,36.0,147.71,0.05,Regular Air,40.04,3.98,0.7,Manitoba,Prarie,Consumer,Office Supplies,Pens & Art Supplies,Wrap Bag,0.52,1/21/2009,Thea Hudgings,4009 Highlighters by Sanford,1/25/2009
7382.0,52640.0,Medium,18.0,1163.75,0.05,Express Air,222.17,63.98,19.99,Manitoba,Prarie,Consumer,Office Supplies,Binders and Binder Accessories,Small Box,0.36,1/1/2011,Steven Ward,GBC ProClick Punch Binding System,1/4/2011
7482.0,53412.0,Critical,45.0,2544.73,0.02,Regular Air,375.87,54.2,11.1,Manitoba,Prarie,Small Business,Furniture,Office Furnishings,Medium Box,0.64,9/15/2009,Eric Hoffmann,Eldon Advantage Foldable Chair Mats for Low Pile Carpets,9/16/2009
7504.0,53568.0,Medium,34.0,4281.13,0.05,Delivery Truck,-1446.08,122.99,70.2,Manitoba,Prarie,Home Office,Furniture,Chairs & Chairmats,Jumbo Drum,0.74,6/28/2010,Gary Hwang,"Global High-Back Leather Tilter, Burgundy",6/29/2010
7546.0,53956.0,High,43.0,1779.87,0.01,Regular Air,311.72,40.99,17.48,Manitoba,Prarie,Consumer,Office Supplies,Paper,Small Box,0.36,8/8/2011,Elpida Rittenbach,Xerox 1893,8/9/2011
7601.0,54371.0,Not Specified,28.0,115.02,0.0,Regular Air,46.3,3.78,0.71,Manitoba,Prarie,Corporate,Office Supplies,Rubber Bands,Wrap Bag,0.39,2/15/2012,Toby Knight,Staples Bulldog Clip,2/15/2012
